,Emotion,Emotion intensity,Gender,Path
507,4,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-01-13.wav
508,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-02-13.wav
509,6,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-01-13.wav
510,6,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-02-13.wav
511,5,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-02-13.wav
512,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-02-13.wav
513,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-02-13.wav
514,2,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-02-13.wav
515,7,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-02-13.wav
516,5,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-02-13.wav
517,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-02-13.wav
518,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-01-13.wav
519,4,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-02-13.wav
520,7,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-02-13.wav
521,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-01-13.wav
522,1,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-01-01-02-02-13.wav
523,2,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-01-13.wav
524,2,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-02-13.wav
525,4,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-01-13.wav
526,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-02-13.wav
527,6,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-02-13.wav
528,4,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-01-13.wav
529,7,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-02-13.wav
530,7,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-01-13.wav
531,7,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-01-13.wav
532,0,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-01-13.wav
533,3,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-02-13.wav
534,2,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-01-13.wav
535,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-01-13.wav
536,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-02-13.wav
537,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-01-13.wav
538,4,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-02-13.wav
539,6,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-01-13.wav
540,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-01-01-02-02-16.wav
541,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-02-02-01-02-16.wav
542,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-07-02-01-01-16.wav
543,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-05-01-02-02-16.wav
544,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-03-02-01-02-16.wav
545,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-03-02-01-01-16.wav
546,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-05-02-01-01-16.wav
547,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-05-01-01-01-16.wav
548,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-02-01-01-01-16.wav
549,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-07-02-02-01-16.wav
550,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-03-01-02-01-16.wav
551,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-06-02-01-02-16.wav
552,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-07-01-02-02-16.wav
553,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-07-01-01-02-16.wav
554,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-06-01-02-02-16.wav
555,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-08-02-02-01-16.wav
556,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-04-02-01-01-16.wav
557,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-06-02-02-01-16.wav
558,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-05-02-01-02-16.wav
559,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-02-01-02-01-16.wav
560,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-03-01-02-02-16.wav
561,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-04-01-01-02-16.wav
562,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-04-02-01-02-16.wav
563,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-02-02-02-02-16.wav
564,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-05-02-02-01-16.wav
565,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-06-02-02-02-16.wav
566,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-03-02-02-01-16.wav
567,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-06-02-01-01-16.wav
568,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-01-01-01-01-16.wav
569,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-06-01-02-01-16.wav
570,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-02-02-02-01-16.wav
571,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-01-01-01-02-16.wav
572,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-03-01-01-02-16.wav
573,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-08-01-02-01-16.wav
574,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-04-01-02-01-16.wav
575,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-07-02-02-02-16.wav
576,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-08-02-02-02-16.wav
577,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-08-01-01-02-16.wav
578,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-08-02-01-01-16.wav
579,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-02-01-01-02-16.wav
580,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-08-01-01-01-16.wav
581,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-03-01-01-01-16.wav
582,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-05-01-01-02-16.wav
583,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-04-01-01-01-16.wav
584,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-06-01-01-01-16.wav
585,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-03-02-02-02-16.wav
586,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-02-01-02-02-16.wav
587,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-07-01-02-01-16.wav
588,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-08-01-02-02-16.wav
589,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-01-01-02-01-16.wav
590,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-06-01-01-02-16.wav
591,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-07-01-01-01-16.wav
592,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-04-01-02-02-16.wav
593,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-07-02-01-02-16.wav
594,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-05-02-02-02-16.wav
595,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-05-01-02-01-16.wav
596,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-04-02-02-02-16.wav
597,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-02-02-01-01-16.wav
598,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-04-02-02-01-16.wav
599,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_16/03-01-08-02-01-02-16.wav
600,0,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-08-01-02-02-05.wav
601,4,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-04-02-02-02-05.wav
602,7,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-07-02-02-01-05.wav
603,7,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-07-02-01-01-05.wav
604,1,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-01-01-02-02-05.wav
605,6,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-06-01-02-01-05.wav
606,4,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-04-01-02-02-05.wav
607,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-03-02-01-01-05.wav
608,3,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-03-01-01-01-05.wav
609,1,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-01-01-02-01-05.wav
610,5,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-05-02-02-01-05.wav
611,0,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-08-01-02-01-05.wav
612,4,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-04-02-01-01-05.wav
613,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-08-02-02-01-05.wav
614,3,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-03-01-01-02-05.wav
615,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-05-01-01-01-05.wav
616,7,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-07-01-01-01-05.wav
617,6,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-06-02-01-02-05.wav
618,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-05-01-01-02-05.wav
619,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-03-02-02-02-05.wav
620,2,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-02-01-01-02-05.wav
621,7,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-07-02-02-02-05.wav
622,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-03-02-01-02-05.wav
623,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-08-02-02-02-05.wav
624,2,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-02-02-02-01-05.wav
625,7,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-07-01-01-02-05.wav
626,2,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-02-02-02-02-05.wav
627,1,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-01-01-01-01-05.wav
628,7,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-07-02-01-02-05.wav
629,7,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-07-01-02-01-05.wav
630,0,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-08-01-01-01-05.wav
631,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-08-02-01-02-05.wav
632,2,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-02-01-02-01-05.wav
633,7,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-07-01-02-02-05.wav
634,3,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-03-02-02-01-05.wav
635,6,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-06-02-01-01-05.wav
636,6,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-06-01-02-02-05.wav
637,2,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-02-02-01-01-05.wav
638,0,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-08-01-01-02-05.wav
639,4,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-04-02-01-02-05.wav
640,4,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-04-01-01-01-05.wav
641,4,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-04-01-02-01-05.wav
642,2,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-02-01-01-01-05.wav
643,4,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-04-01-01-02-05.wav
644,5,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-05-02-02-02-05.wav
645,3,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-03-01-02-01-05.wav
646,6,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-06-01-01-02-05.wav
647,1,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-01-01-01-02-05.wav
648,6,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-06-02-02-01-05.wav
649,5,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-05-02-01-02-05.wav
650,6,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-06-01-01-01-05.wav
651,2,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-02-01-02-02-05.wav
652,0,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-08-02-01-01-05.wav
653,6,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-06-02-02-02-05.wav
654,2,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-02-02-01-02-05.wav
655,5,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-05-02-01-01-05.wav
656,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-05-01-02-02-05.wav
657,4,strong,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-04-02-02-01-05.wav
658,3,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-03-01-02-02-05.wav
659,5,normal,male,/workspaces/SER_/audio_speech_actors_01-24/Actor_05/03-01-05-01-02-01-05.wav
660,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-01-12.wav
661,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-01-12.wav
662,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-02-12.wav
663,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-01-01-01-01-12.wav
664,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-02-12.wav
665,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-02-12.wav
666,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-01-12.wav
667,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-08-01-02-01-12.wav
668,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-02-12.wav
669,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-01-12.wav
670,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-02-12.wav
671,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-02-12.wav
672,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-01-12.wav
673,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-02-12.wav
674,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-02-12.wav
675,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-01-12.wav
676,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-01-12.wav
677,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-01-01-02-01-12.wav
678,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-02-12.wav
679,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-01-12.wav
680,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-08-02-01-01-12.wav
681,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-01-12.wav
682,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-08-01-02-02-12.wav
683,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-01-12.wav
684,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-01-01-02-02-12.wav
685,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-01-12.wav
686,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-08-02-01-02-12.wav
687,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-01-12.wav
688,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-02-01-01-02-12.wav
689,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-01-12.wav
690,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-02-12.wav
691,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-01-12.wav
692,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-02-12.wav
693,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-01-12.wav
694,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-02-12.wav
695,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-01-12.wav
696,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-01-12.wav
697,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-02-01-01-01-12.wav
698,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-02-12.wav
699,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-01-12.wav
700,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-01-12.wav
701,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-02-12.wav
702,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-01-01-01-02-12.wav
703,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-02-12.wav
704,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-01-12.wav
705,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-02-12.wav
706,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-02-12.wav
707,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-02-12.wav
708,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-01-12.wav
709,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-01-12.wav
710,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-02-12.wav
711,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-01-12.wav
712,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-01-12.wav
713,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-02-12.wav
714,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-02-12.wav
715,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-01-12.wav
716,0,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-02-12.wav
717,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-02-12.wav
718,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-02-12.wav
719,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-02-12.wav
720,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-01-08.wav
721,0,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-02-08.wav
722,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-02-08.wav
723,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-01-08.wav
724,6,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-01-08.wav
725,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-02-08.wav
726,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-02-08.wav
727,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-01-08.wav
728,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-01-08.wav
729,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-02-08.wav
730,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-02-08.wav
731,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-02-08.wav
732,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-01-08.wav
733,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-02-08.wav
734,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-02-08.wav
735,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-01-08.wav
736,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-02-08.wav
737,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-01-08.wav
738,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-01-08.wav
739,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-01-08.wav
740,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-02-08.wav
741,3,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-01-08.wav
742,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-02-08.wav
743,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-02-08.wav
744,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-01-08.wav
745,1,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-01-08.wav
746,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-02-08.wav
747,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-02-08.wav
748,5,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-02-08.wav
749,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-01-08.wav
750,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-01-08.wav
751,6,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-02-08.wav
752,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-01-08.wav
753,4,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-01-08.wav
754,4,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-02-08.wav
755,2,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-01-08.wav
756,7,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-01-08.wav
757,3,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-01-08.wav
758,2,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-02-08.wav
759,5,normal,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-01-08.wav
760,7,strong,female,/workspaces/SER_/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-01-08.wav
